tweet_id,sentiment,content 
1695656799,love,must viewed picture _at_ saturday morning milling times x
1695656873,neutral,en el colectivo jodiendo con las chicas promisse upload photos then_dat_
1695656876,fun,_at_ it_clo_s ã¯â¿â½34_dat_99 play_dat_com_com_ might buy it_com_ certainly looks sounds good enough_exc_ i_clo_m excited lol
1695656877,empty,salt vinegar
1695656898,fun,_at_ recommended harney & amp_sem_ sons _par__url__par_ order much tea_com_ think_dat_
1695656945,love,_at_ wow beautiful picture_dat__dat__dat_ way_dat__dat__dat__dat_i straight_dat__dat__dat__dat_just wanted let know_exc__exc__exc_ bella
1695656949,fun,_at_ sky harbor friday_dat_ you_int_
1695656980,worry,_at_ cheese onion crisps best alice rosalie cullen _int_
1695657004,neutral,_at_ feeling better _gui_ nothing yesterday lay around_dat_ hate missed youth leader polar bear swim got ta love youth_exc_
1695657066,love,bumper sticker_col_ & quot_sem_if don_clo_t want stand troops_com_ feel free stand front & quot_sem_ thank military
1695657091,neutral,internship day _hashtag_ _gui_ thee hospital go_dat_
1695657113,neutral,_at_ early_int_
1695657141,neutral,_at_ more_dat_
1695657193,relief,feeling pretty good morning_exc_ lets hope lasts day
1695657198,enthusiasm,going french_dat_ anyone want pick up_int_
1695657270,love,thank justin two dozen roses
1695657297,happiness,death cab cutie slouchy barets good way start day_dat_
1695657466,relief,listening dave barnes_com_ getting really excited junior senior
1695657592,worry,_at_ living quite close raf boulmer might good thing
1695657604,worry,_at_ blocked too_com_ lets hope goes away forever
1695657696,love,_at_ wow_com_ that_clo_s good
1695657826,happiness,_at_ get lol time eating id hate late
1695658072,happiness,it_clo_s soupy_gui_soup time_dat_ today_col_ heinz cream chicken mushroom _gui_ yum_exc_ bbl
1695691815,love,_at_ ooh yay_exc_ let go accept
1695691823,love,_at_ lol_com_ good luck _sem__par_ love vid ybwm
1695691824,worry,end academic year brings lot mood swings _dat__dat__dat_ recovered serious hypertension
1695691827,neutral,_at_ salt & amp_sem_ vinegar_com_ dont smell bad afterward haha_exc_
1695691833,fun,_at_ wow they_clo_re totally amazing they_clo_re awesome
1695691875,fun,_at_ lol here_dat__dat__dat__dat_wish way microsize everything_dat__dat__dat_lol
1695691899,neutral,_at_ may 4th
1695691928,sadness,really tired_com_ need morning_dat__dat__dat_ bed_dat_ good night all_exc__exc__exc_
1695691947,fun,_at_ safe & amp_sem_ easy travels mills_dat_ i_clo_ll miss u
1695691971,love,watching friends reduces stress inside me_dat_ thanks bright_com_ kauffman_com_ crane created series love love love
1695691986,happiness,gooood morning_exc_
1695692014,anger,_at_ jet lag must soo annoyingg_exc_ im uk timee welcome ukkkkk u coming scotland _int_ xxxx
1695692041,worry,it_exc_ finished first chapter summary care souls_exc_ pray lords understanding_exc_ isn_clo_t easy do_exc_
1695692069,empty,_at_ knew that_dat_ attended innovation seminar picnic 2007_dat_
1695692073,sadness,hate waking early_exc_ need make 27 hrs pharmacy class_dat_ & gt_sem__eq__col_ sighhh_dat_ news_col_ breakfast time_exc__exc__exc__exc_
1695692076,neutral,_at_ salt vinegar
1695692162,hate,it_clo_s monday_com_ still cleaning mess thursday night_clo_s storm_dat_ like wasn_clo_t busy enough week_exc_
1695692186,enthusiasm,_at__dat__dat__dat__dat_got message_exc__exc__exc_ twitter freak_exc_
1695692210,worry,_at_ you_clo_re sooo ambiguous_com_ clue re_col_what_clo_s up_int_ must send details_exc_ oh_com_ & amp_sem_ i_clo_ll tom re_col_the greek & amp_sem_ tea tweet_gui_ups_exc_
1695692223,enthusiasm,new project_com_ new mess
1695692251,surprise,got six feet series 1 dvd
1695692303,happiness,new week _eq_ new legend make_dat_
1695692304,enthusiasm,sometimes takes solve problems fresh morning_exc__exc_ hope today beautiful
1695692328,fun,_at_ welcome twitter babes_exc_ know mean_dat__dat__dat_still trying figure
1695692347,fun,_at_ don_clo_t know aren_clo_t worth it_com_ 6 people actually showed lol
1695692389,neutral,part neuroanatomy take_gui_home test_dat_ this_com_ iã¯â¿â½m_dat__dat__dat_ _url_
1695692493,neutral,even numbers
1695692521,love,it_clo_s maiko_clo_s _par_keyboards_par_ birthday today_exc_ he_clo_s good boy_dat_ maybe he_clo_ll get presents_dat_
1695692522,enthusiasm,_at_ best luck
1695692538,neutral,eating pancakes better day stevie_gui_j_int_
1695692792,neutral,less rain sunshine
1695692935,neutral,_at_ find colossus yet_int_
1695692947,happiness,_at_ happy monday_exc__exc_ hope great week_exc_
1695692981,neutral,_at_ morning_exc_ saw that_exc_ ridic_exc_ insane stupid_com_ esp weather_exc_ glad don_clo_t that_exc_
1695692986,neutral,_at_ _url_ try go can_dat_ tell everyone goes montreal check out_dat_ even people live
1695693005,neutral,good morning
1695693066,neutral,_at_ question you_com_ ali_dat_
1695693132,love,_at_ ah ha_exc_ cool_com_ look closely get proper sized screen_exc_ thanks
1695693187,worry,feel sorry adam cook_dat_ strong david family
1695693232,neutral,_at_ thanks_exc_ october
1695693234,neutral,know want stay cool day use shower gel bath wash peppermint
1695693251,neutral,_at_ hope nice sleep
1695693256,neutral,work_dat_ five year olds gon na keep young_dat_
1695693317,neutral,_at_ morning_exc__exc__exc_ won_clo_t mind meet real life hope you_clo_ll like
1695693335,surprise,egg whites_com_ 7 grain toast_dat_ yup_exc_
1695693342,neutral,_at_ oherr it_clo_s soon then_com_ plans_int_ party saturday x
1695693400,neutral,everyone fine monday_int_ everyone_clo_s opinion new wolverine movie_int_
1695693417,neutral,_at_ cant say havee_com_ im james_clo_ rs yesterdayy_exc__dat_ im learning quotess
1695693442,surprise,_at_ aaaah_com_ old same_com_ see ^^ share mutual fate_com_ friend _col__ast_
1695693468,neutral,confident_com_ still moments baby that_clo_s _gui_ la la land _gui_ demi lovato
1695693516,happiness,excited see samantha & amp_sem_denise _url_
1695693528,happiness,_at_ ohh_com_ cute_com_ fishing peaceful_exc_ daughter looks focus
1695693553,relief,_at_ _ast_phew_ast_ make note case anyone else runs issueã¯â¿â½
1695693589,neutral,know_dat_ im kidding
1695693600,happiness,_at_ thanks_com_ mandy_exc_ good sister are_dat_ _at_ may true_com_ unfortunately road tires can_clo_t say same_dat_
1695693608,happiness,_at_ yeah_com_ hope so_dat_ i_clo_m excited
1695693621,happiness,always get really excited _clo_steal kisses_clo_ ben harper comes ipod_dat__dat__dat_great song_dat__dat__dat_love beat_gui_boxing beginning
1695693657,neutral,gym doin paddle ball_exc__exc__exc__exc_ xo_dat_
1695693692,happiness,_at_ lol it_clo_s overcast otherwise ok_dat_ i_clo_m tired otherwise ok
1695693702,neutral,_at_ would nice
1695693776,happiness,_at_ _url_ _gui_ haha looks little like u charlie lol
1695693796,neutral,taking ethan ryder playgroup morning
1695693823,love,_at_ love much tay _par__col_ youre amazing & lt_sem_3 come denmark_com_ love
1695693826,happiness,certainly spring vail_com_ co_dat_ raining snowing_exc_ doesn_clo_t mother nature know mountain closed ski season_exc_
1695693844,happiness,forever since i_clo_ve tweet_com_ wanted say thaty love bill_exc_ hope ya_clo_ll amazing week
1695693907,love,writing lesson plan makes remember much truly love kill mockinbird_dat_ maybe it_clo_ll summer read_dat_
1695693931,worry,_at_ _dat__dat__dat_and you_clo_re mind_dat__dat_ like time_dat__dat_
1695693934,happiness,_at_ thanks todd_dat_ enjoyed reading blog _gui_ little cheer good old alfred wallace_dat_ curious read book
1695693950,neutral,_clo_you u eat_clo_ isn_clo_t exactly true_dat__dat_ _clo_you u digest_clo_ todayisaprosperous & amp_sem_productive day_exc_ thankujesus_exc_ beyeblessed_exc_ hee hee
1695693958,neutral,_at_ loic_com_ need build scheduler lets us post sleep
1695694070,happiness,joined twitter_dat__dat__dat_ hiya world_exc_
1695694079,fun,_at_ like them_dat_ mean like what_clo_s left them_dat_
1695694083,worry,_at__com_hey wassup
1695694108,worry,_at_ she_clo_s good_dat_ trying suss chap 7 i_clo_m working_dat_ trying suss lot things_com_ meh_com_ know whatever_exc_
1695694116,fun,_at_ vacation good far_int_
1695694133,neutral,_at_ like term & quot_sem_today list & quot_sem_ _gui_ better & quot_sem_to_gui_do list & quot_sem_
1695694181,happiness,exhausted great weekend_com_ looking forward week
1695694216,neutral,_at_ thanks follow back
1695694278,neutral,way school_exc_
1695694284,love,_at_ happy anniversary
1695694332,worry,need go shopping boring day t_clo_day_dat__dat__dat__dat_nothing dooo_dat_ college tmro_dat__dat__dat_how fuckin_clo_ excitin_clo_ wish twitter simplified _eq__col_ & lt_sem_3
1695694347,neutral,here_clo_s definition network neutrality may interested _url_
1695694348,neutral,kinda nice break wont matter soon i_clo_ll grad school
1695694539,anger,knows going sort
1695694550,surprise,sick_dat_ staying home that_clo_s levy said do_dat_
1695694578,love,_at_ yea call shallow saved saying makes good music
1695694610,love,_at_ time seek coffee caffein love affair too_exc__exc_ mmmmm_dat__dat__dat_ sweet hyper_gui_goodness_exc__exc_
1695694668,neutral,_at_ bet
1695694752,happiness,wolverine much fun_com_ gambit bit disappointing_dat_ neither smooth cajun enough taste_dat_ pretty though
1695694819,happiness,omg_exc__exc__exc_ sun glimpsing clouds_int__exc_ woohoo_exc_
1695694826,neutral,download movie & quot_sem_ben 10_col_ alien force & quot_sem_ _url_ cool _hashtag_
1695694874,empty,hey dasit thanks message
1695694906,happiness,_at_ _at_ _at_ _at_ sooo jealous good way course_dat_ lc awesome_dat_
1695694917,happiness,_at_ i_clo_ve seen inkheart_gui_ liked
1695728135,relief,_at_ there_clo_s nothing wrong quiet day_dat__dat__dat_ gives time listen
1695728175,love,_at_ wouldnt change fans world_com_ tbh dont think anyone would change mcfly world you_clo_s amazing x
1695728231,surprise,_at_ ah_com_ thought management fiat fiat oh well_dat__dat__dat_ and_dat__dat__dat_ shripriya _par_or shri one must shorten it_par__dat_
1695728240,happiness,beer_com_ smoki lucky strike_dat__dat__dat_good times_com_ good times work_dat__dat__dat_drawing stuff
1695728259,surprise,_hashtag_ offering_col_ _url_ tony christie feat_dat_ seeing _gui_ walk like panther
1695728281,surprise,_at_ happy may day star wars day
1695728292,love,love ipod shuffles good songs together
1695728472,love,_at_ hey keeping healthy sister nice see you_com_ great day
1695728494,fun,farm best_dat__dat__dat_riding ass off_exc__exc__exc__dat__dat__dat_get
1695728500,sadness,sooo long twitters_exc_ i_clo_m cuba
1695728526,neutral,omg would sooooo make dis show number one n da ratings
1695728560,surprise,there_clo_s starwars day_int_ _par_ omg rocio_exc_
1695728601,happiness,one day left school 16th approaching
1695728602,neutral,_at_ hi jeanne_exc_ host community dedicated helping professional women balance careers rest life_dat_
1695728631,neutral,_at_ say cheese camera_com_ throw western mass gang signs cool
1695728633,neutral,_at_ sure would like everything else pci $ sets free_dat_
1695728645,love,_at_ thank you_exc_ hope great rest day_exc_ afternoon coffee yet_int_
1695728672,neutral,_at_ thanks reply_dat_ appreciate
1695728711,love,_at_ awww_dat_ coukd send phone would_dat_ kind flair would like_int_
1695728751,worry,welcome _at_ first german follower mother hermine sudetenland came sweden refugee 1948
1695728782,love,may 4th you_dat_ happy star wars day_exc_ _url_ _hashtag_ _hashtag_ _hashtag_ _hashtag_ _hashtag_
1695728811,neutral,_at_ problem_dat_ wasn_clo_t really sure doing_dat_ application twibe page_dat_
1695728817,happiness,_at_ here_com_ long get watch somewhere i_clo_m happy
1695728893,surprise,_at_ no_com_ apparently distant relative died east africa_com_ leaving heir_dat_ send 5k 250k
1695728899,love,probable bed time_dat_ hugs kisses & lt_sem_33
1695728913,neutral,_at_ me_dat_ you_dat_ counting crows_exc_ table mountain casino event center _par_near fresno_par__dat_ july 19_dat_ there_int__int_
1695728926,neutral,_at_ trump casino vegas_dat_
1695728954,neutral,toasting seems 100 waffles 4 farmer kids_dat_ sure eat lot_dat_
1695728989,love,mmmmmm_dat__dat__dat__dat_ coffee_dat__dat__dat_
1695729033,worry,it_clo_s rainy georgia_com_ do_int_ wear bright colors hope sun comes out_exc_ _par_i_clo_m doubtful going work_par_
1695729035,happiness,working_com_ listening music_com_testing new singer_sla_guitarist tonight_com_ let_clo_s hope best
1695729101,relief,_at_ hey friend need inspiration_dat__dat__dat_ one like you_dat__dat_ _at_ thanks
1695729130,neutral,_at_ thanks follow_dat_ nice rest
1695729145,surprise,get & quot_sem_what_int_ & quot_sem_ & quot_sem_what_int_ & quot_sem__dat__dat__dat_the baby sent twitter messages behalf
1695729176,happiness,_at_ miss fizzy duck loves hive mind
1695729182,love,_url_ hero
1695729201,happiness,_at_ email em email gave u thanx awesome person
1695729214,worry,_at_ hoping a_sla_c fixed right you_exc_
1695729315,relief,workin long day today_dat__dat__dat_ hopefully make good tips
1695729399,happiness,taping cox picking starbucks office bc nice
1695729425,worry,may_com_1st success lucas first police contact neighborhood cruising eggs_com_ cream_com_ bumf_com_ shaving foam_dat_ love son ` hero
1695729536,happiness,excited taylor swift wednesday_exc__exc__exc_
1695729566,neutral,250 miles down_com_ 1750 go_dat_ thats ok_com_ u2 radio alwas helps_dat_
1695729574,worry,_at_ get grill taken care morning quick shot hands_dat_ don_clo_t ask why_com_
1695729704,neutral,i_clo_ll grand_dat__dat__dat__dat_
1695729746,happiness,_at_ hehe_com_ almost hear right ear yet_int_
1695729766,neutral,_at_ shouldn_clo_t know national holidays_int_
1695729784,sadness,said actually said think i_clo_m gon na cry now_dat_ & lt_sem_3
1695729833,worry,lazy bank holiday monday
1695729853,worry,_at_ done_dat_ thank
1695729896,worry,staying home i_clo_m badass_dat_
1695729983,love,90210 9pm laaaaaaaaave it_dat_
1695730006,happiness,feeling great_exc_
1695730068,happiness,_at__dat_ well gotdamn girl_exc__exc__exc_ dont know else_exc__exc__exc__exc_ i_clo_m sleepy again_exc_ grrr
1695730071,sadness,round two vega_col_ vanilla chai flavor_dat_ realized 45 days left
1695730085,love,_at_ thank you_exc_
1695730119,neutral,shiyet_exc_ umulan din_dat_
1695730141,worry,time lie bed watch tv
1695730200,empty,_at_ haha_com_ i_clo_ve got camera lenses ready_exc_
1695730233,relief,got confirmed itã¯â¿â½s pizza_gui_time ex co_gui_workers friday_dat__dat__dat_looking forward
1695730249,love,goodmorning
1695730271,neutral,s_gui_a reparat mac_gui_ul_dat_ ieiii_exc_ m_gui_am saturat sa car kg multe dupa mine
1695730299,worry,i_clo_m yet holdin_clo_ on_dat_
1695730320,fun,_at_ am_exc_
1695730357,relief,_at_ dont points yet_com_ talkedabout though _gui_ first ticket get whole driving career date_com_ bad
1695730378,neutral,_at_ different normal how_int_
1695730481,relief,omg_exc_ i_clo_m almost done last block quilt_exc_ hours work left can_clo_t wait meet goal
1695730563,love,mate megan best thing since sliced bread_dat_ loveeee
1695730605,enthusiasm,_at_ main event happened yet_com_ well far
1695730627,relief,_at_ _dat__dat_ sweaters
1695730670,neutral,_at_ whahahah thank
1695730683,neutral,_at_ it_clo_s _url_ xo
1695730685,fun,monday_com_ monday_dat_ mr_dat_ cade home couch & amp_sem_ lots today_exc_
1695730770,worry,_at_ interesting combination great one _sem__par_
1695730792,worry,_at_ end finding something good cheap breakfast_int_
1695730865,worry,sorry apparent spamming today_com_ followers_dat_ trying follow request friend_dat_
1695730921,empty,yay_com_ linn globe green day just_dat__dat__dat_
1695730935,neutral,_at_ time
1695731001,love,every kiss give me_com_ i_clo_ll give three _gui_
1695731031,empty,_at_ cheese onion_exc_ father says _clo_cheese minging_clo_
1695731137,enthusiasm,_clo_k_com_ going curl watch random mind_gui_numbing dvd hopes rest cure runny nose_dat_ night folks
1695731145,neutral,15 mins expresso _hashtag_ _par_3 miles_par_ beat last time 40 seconds_dat_ lower body weights_dat_ ready work_exc_
1695731147,happiness,happy star wars day _exc_ may 4th
1695731220,neutral,ready mother_clo_s day_int_ _url_
1695731316,happiness,time school i_clo_m feelin good_dat__dat_ 5 jogs good_dat_ ~aloha
1695731356,enthusiasm,_at_ well_dat__dat__dat__dat_hopefully someday soon get one_exc_
1695731360,happiness,back school_exc_ feels like gon na great day
1695731367,neutral,wish joe bidden train me_dat_
1695731378,neutral,_at_ see ya
1695731402,love,_at_ already got tickets concert philippines_exc_ im excited_exc_
1695731428,neutral,_at_ least re_gui_tweet it_clo_s ready_dat_ _at_ mine _url_ _gui_ talk viral tweets
1695731513,love,& lt_sem_3 richard
1695731528,neutral,_at_ we_clo_ve never heard anyone say like anything monday mornings_exc_ must early cup coffee two
1695731560,neutral,_at_ no_com_ it_clo_s tacky tweet
1695731656,happiness,went world education fair today_dat_ whole different kind circus_dat_
1695731693,love,today mother_clo_s birthday_gui_ happy birthday & amp_sem_ love you_exc_ angel helped much time life
1695731811,happiness,_at_ dawg thanks much_exc_
1695731906,fun,_at_ come estonia_com_ know epic horses here_com_ hehe_com_ good trainer good beaches ride_exc_
1695731926,relief,yo i_clo_m computer
1695765943,neutral,going school _eq__col_ i_clo_m actually tired today tho
1695765956,happiness,_at_ thanks followfriday suggestion_exc_
1695766020,happiness,watching 1st potter film kids eating sweets grotty bank hol weather hoylake_dat_ typical _exc_
1695766036,love,_at_ congratulations_exc_ milestone girls_exc_ i_clo_m almost five months_com_ one though rock_exc_
1695766060,fun,_at_ guys bomb haha
1695766089,happiness,_at_ funny_exc_ 7_dat_
1695766234,fun,_at_ oh_exc_ la roux band right_int__int_ english electropop synth duo band _dat__dat_ cool_exc_
1695766339,love,know helps almost everyday_int_ _at_
1695766385,neutral,_at_ _url_ _gui_ love it_exc_ it_clo_s pouring rain_com_ still want go_dat_
1695766403,neutral,_at_ need poll see least comprehensible_int_ haha_exc__exc_
1695766460,love,watching tiny nephew perfect baby
1695766463,happiness,_at_ doin_exc__exc__int__int_ tell me_exc_ tell me_exc_
1695766464,neutral,_at_ thanks_exc_ want continue improve process benefit customers _gui_ things like take time
1695766478,happiness,_at_ that_clo_s great_exc_ hope i_clo_ll study bff we_clo_ll live together_dat_ well_dat__dat_we see
1695766537,neutral,_at_ sorry that_dat_
1695766630,happiness,_at_ _at_ _at_ caladesi definitely nice peaceful way spend sunday_exc_ got lil tan_exc_
1695766650,love,today good day
1695766729,neutral,_at_ yes please check position locations map added _gui_ _url_
1695766737,neutral,_at_ think _int_s related size depend structures system_col_ hard relay tweet worth blogging_dat__dat_good questions
1695766769,happiness,don_clo_t follow dreams_sem_ chase them_dat__gui_ richard dumb _par_who think smart
1695766770,happiness,_at_ classes_dat_ n bout make sum breakfast_dat__dat_
1695766779,worry,working callsheet
1695766793,worry,mind calm & amp_sem_ heart happy_dat__dat_ life good_dat_ _int_ would ok took breath away_int_ _int_
1695766814,surprise,excited week_exc_ trying productive monday_dat_ trying_dat_ hard_dat_
1695766815,fun,_at_ don_clo_t love & quot_sem_butteflies stomach & quot_sem_ feeling_int_ ano man yun_com_ kaya mo yan_dat_
1695766825,neutral,_at_ nah_com_ cx_gui_520_gui_d
1695766840,love,_at_ thank
1695766863,love,also_com_ designed banner _url_ _gui_ pretty stinkin_clo_ cute no_int_
1695766891,worry,_at_ haha hear i_clo_ll done 7pm though dx you_clo_ll far mention got ta pack stuff x_dat_x
1695766897,neutral,_at_ fun day off_exc_
1695766904,neutral,_at_ morning
1695766913,happiness,_at_ concur _url__com_ people can_clo_t wait_dat_ don_clo_t stop making vas_dat_ clouds become commodity_com_ & quot_sem_cross_gui_cloud & quot_sem_
1695766921,worry,_at_ hey helmuts_exc_ im ratty u remember scootertechno_dat__dat_ _sem__par_
1695766961,love,_at_ good night_dat_ sorry missed morning window_dat_ see 5_com_ suspect_dat_
1695766989,neutral,_at_ _gui_ yea_com_ really need learn reload
1695766993,surprise,drove summahkayy
1695766999,neutral,_at_ twee tweet_dat__dat__dat_lol
1695767078,neutral,hook rian van staden twitter_dat_ _par_much_par_ better cook may concrete suggestions
1695767086,surprise,wait _gui_ wind hair _gui_ would i_gui_l_gui_l_gui_e_gui_g_gui_a_gui_l_exc__exc_ would never break law_exc__exc_ no_com_ never_dat_
1695767124,relief,_at_ thanks link love yesterday way
1695767140,relief,_at_ haven_clo_t heard anything negative yet_dat_ former manager used tell me_col_ they_clo_re quiet_com_ happy
1695767171,love,_at_ love cargo sling purse daisy daisy_exc_ wish would gotten another one different color_exc_
1695767177,fun,_at_ register now_com_ you_clo_ll able buy pre_gui_presale next year_dat_ saturday_clo_s gon na mayhem internet_com_ wake early girl
1695767206,neutral,could useful 13 tutorials & amp_sem_ resources perfect twitter background _url_ _hashtag_
1695767272,neutral,_at_ better getting mad using floor
1695767296,neutral,sweet _at_ yeah mate g_gui_town jus sed blue martini tha spot_com_ ill check out_dat_ good lookin
1695767344,neutral,_at_ hello new follower haha_exc__exc_ ya_int_
1695767359,neutral,_at_ great end having_int_
1695767365,empty,lã¯â¿â½ mã¯â¿â½y theo lã¯â¿â½n giã¯â¿â½ tã¯â¿â½i bay kh_int_p tr_int_i
1695767378,empty,_at_ run someone know weekend_int_
1695767386,surprise,_at_ you_clo_re living bridge need goats_exc_ gets bad come & amp_sem_ stay w_sla_me_gui_we_clo_ll fit in_dat_
1695767442,love,good morning
1695767508,love,_at_ love book_exc_ vw i_clo_m turn named scout_dat_
1695767515,sadness,_at_ awesome shame though mark fiddle player died last month_com_ fab version good riddance _par_i album_par_
1695767523,worry,_at_ oh_com_ that_clo_s bad_dat_ made mistake still managed pass though_dat_ maybe isn_clo_t bad thinks_int_
1695767589,neutral,_at_ _hashtag_ photos_com_ perhaps_int_ lol _par_just itching see them_exc__par_
1695767616,relief,awake slept little cuz construction_dat_ studying bio alllll day dont mind_dat_
1695767648,worry,_at_ hey u know sub digg said needed help soon_int_ well it_clo_s n wud love u could digg pls kaushik
1695767688,fun,_at_ thanks_exc_ teflon liver _par_being scottish_com_ raised whisky_par_
1695767696,worry,_at_ hehehe pui foto_int_ ai ascultat top_gui_ul _int_ stat bogdan la & quot_sem_butoane & quot_sem_ este training
1695767697,neutral,work church
1695767705,neutral,_at_ peace how_clo_s day treating you_int_
1695767723,love,aching rugby_com_ good game
1695767745,empty,_at_ good morning rock star nurse
1695767764,neutral,_at_ gave big mention godtalk radio show last night_dat__dat__dat__dat_last segment first hour_dat_ podcast format avail soon
1695767843,happiness,successfully defeated swine flue power positive thinking_exc_ _hashtag_ _hashtag_ _hashtag_ flu
1695767879,love,_at_ ~ i_clo_m sure would make mr_dat_ koons happy
1695768007,fun,17 funny
1695768044,empty,_at_ good morning_dat__dat__dat_did break 5 digits yet_int_
1695768065,happiness,_at_ amazing_exc_ concert_com_ city_com_ everything_dat_ really awesome trip
1695768091,love,_at_ good luck_exc_ it_clo_s bad_com_ is_com_ it_clo_s curved grading u might end surprised
1695768139,neutral,go get fresh air _col__col_ refresh mind
1695768161,happiness,_at_ absolutely amazing wolverine you_clo_re sooo beautiful _exc__exc_ you_clo_re also amazing person_com_ look u
1695768212,love,_at_ _gui_ love new avatar_exc_
1695768263,neutral,yum_com_ mickeyds eggmcmuffin_dat_ mcyum
1695768304,happiness,_at_ hey girl sent ya message myspace
1695768329,neutral,ok got ta get sub everyone wakes
1695768351,neutral,_at_ may fourth
1695768389,surprise,two months today till i_clo_m mrs_dat_ josiah_exc__exc_ ahhhh_exc_
1695768471,love,congrats & quot_sem_mine bird & quot_sem_ underdog kicking crap runners yesterday_dat_ love seeing happen_dat_
1695768527,relief,_at_ sure hope so_exc_
1695768533,enthusiasm,today productive_col_ gym now_dat__dat__dat__dat_lots lots writing later
1695768654,enthusiasm,sent twitterville 1_dat_2 apple review screenshots etc released later week_dat_
1695768712,worry,_at_ stopped today _col_s wish luck_dat__dat__dat__dat__dat_ _par_had overload first_par_
1695768758,happiness,_at_ lol_dat_
1695768763,love,_at_ fun friends house cuz know don_clo_t yard big enough firepit_dat_ sniffle_exc_
1695768781,worry,watching two + half men_com_ work experience tomorrow
1695768784,neutral,lasttt mondayyy classs
1695768794,love,_at_ oh sure _dat_ thx
1695768800,sadness,pretty damn chipper today even weather rubbish_exc_ excited things come_exc_ xxx
1695768821,love,sorry callen cops devil haha got break love boyz_dat_ listen pays b pretty wit dimples_exc_
1695769009,love,_at_ awww know never will_com_ i_clo_m thankful count you_com_ love ya boo
1695769111,sadness,i_clo_m surrounded negativity good thing fly guy give hope something better thank u jesus
1695769217,neutral,_at_ morning michelle how_clo_s oatmeal _int_
1695769249,worry,cant believes already monday_com_ weekend went soooo fast_com_ keeping fingers crossed
1695769269,love,_at_ hate happens_exc__exc_ exciting though_dat_
1695769275,fun,_at_ bet_exc_ imagine much work making movie_dat_ can_clo_t wait see
1695769285,happiness,heather awake
1695802944,neutral,ps tell weekend
1695802957,worry,changedd background picnik_dat_
1695802982,worry,bought attics eden madina lake it_clo_s totally amazing
1695803012,neutral,_url_ _gui_ _at__at_ morning view back deck
1695803016,sadness,spoke class dreaded ch13 bio test
1695803058,enthusiasm,_at_ haha realised sounded lot like stellllaaa lol_dat_ anyhoo got ur facebook msg start working soon hopefully
1695803063,worry,_at_ movie awesome_com_ wish could re_gui_load pistols like agent 0 did_com_ want think gambit
1695803076,fun,_at_ funny_com_ didn_clo_t even know there_exc_
1695803101,worry,_at_ turkey leg_int_ can_clo_t believe it_exc_
1695803185,happiness,_at_ new baby_int_ exciting congrats advance
1695803195,happiness,_at_ yess_com_ came amsterdam 18th april best night everr_exc_ you_int_
1695803290,relief,six flags weekend_int_ sounds right_exc_
1695803324,love,_at_ mcfly_int__exc__exc_ aren_clo_t best band ever_int_ wish watch concert_dat_ singapore isn_clo_t place they_clo_d tour_dat_
1695803338,fun,received first bit spam twitter _gui_ sure feel & quot_sem_sanctity & quot_sem_ conversation tainted_dat_
1695803438,happiness,getting ready dayyyyyyyyyyyy_dat_ hope work goes good_exc_
1695803445,relief,_at_ fun_com_ hon_exc_ ooh_com_ look poet am_dat_
1695803479,sadness,woke late & amp_sem_ trying get sh_ast_t done work
1695803513,worry,next thing tomorrow morning_col_ temperature check_exc_ it_clo_s gon na routine till swine flu dies_dat_ good night_com_ everyone_exc_
1695803521,neutral,_at_ style_dat_ might work_dat_
1695803552,neutral,_at_ check out_col_ _url_
1695803571,neutral,firefly_dat__dat__dat_that_clo_s nathan fillion _at_
1695803586,worry,_at_ nerdy am_com_ found star wars day today_exc_ love
1695803610,neutral,_at_ south philly _gui_ passyunk square area_exc_ closer two street_dat_
1695803616,relief,slept little_dat__dat__dat_well lot_dat_ whooops
1695803646,empty,_at_ rarely_dat__dat_usually post two tweets contd written_dat_ mostly people dont go linked site
1695803720,enthusiasm,morning_dat__dat__dat_tired excercise jus relax need catch sleep_dat__dat_ladies would like see shemar moore _at_ embassy_int_ hit
1695803751,relief,today gon na go shopping_exc__exc_ t_gui_minus 22 days til cuuuba_exc__exc_
1695803770,neutral,helping dad decorate bedroom_dat_ time 4 shower_exc_
1695803794,worry,slammed spam followers today_dat_ me_int_ attract_dat_ get life people_dat_
1695803797,relief,going great productive week _gui_ feel it_exc__exc__exc_ positive thinking key
1695803813,happiness,happy star wars day_exc__exc_ unbelievable
1695803899,happiness,happy juddday
1695803986,hate,playing pet society
1695804122,love,good morning all_gui_ welcome new followers_exc_
1695804144,neutral,playing new phone_dat__dat_ think got figured
1695804187,happiness,ten min_dat_ i_clo_m stimulate biz_dat_ 18 % sale_com_ good customer service_com_ awards_com_ breast cancer camp_dat__com_ koozies_com_ product variety
1695804215,worry,_at_ glad know ad display problem due firewall config yr office_dat_ phew_exc_
1695804255,love,_at_ ooohhh imma need get asap love
1695804329,empty,_at_ ake you_clo_re work lazing home sunny bank holiday_dat_
1695804434,neutral,exam 1 today_dat_ going get license renewed birthday getting closer_exc_
1695804447,neutral,_at_ hey problem today _int_
1695804462,worry,body aching_dat_ barely move_dat__dat__dat_but worth champs
1695804467,love,love monday night lineup wish span week_dat_ gossip girl _gui_ big bang theory _gui_ met mother _gui_ hills
1695804567,enthusiasm,_at_ thanks nice blog post_exc_ _at_ however given creds since done least half work
1695804736,love,_at_ you_clo_re following ellen_com_ oprah_com_ and_dat__dat__dat_ me_exc_ i_clo_m honored_exc_
